Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2014","2014","100 g/ha","110057","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2015","2015","100 g/ha","90056","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2016","2016","100 g/ha","90975","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2017","2017","100 g/ha","93057","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2018","2018","100 g/ha","110711","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2019","2019","100 g/ha","93263","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2020","2020","100 g/ha","85975","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1738","Fruit Primary","2021","2021","100 g/ha","94962","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","1991","1991","100 g/ha","10014","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","1992","1992","100 g/ha","8415","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","1993","1993","100 g/ha","8266","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","1994","1994","100 g/ha","7898","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","1995","1995","100 g/ha","7993","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","1996","1996","100 g/ha","8796","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","1997","1997","100 g/ha","6765","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","1998","1998","100 g/ha","8394","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","1999","1999","100 g/ha","8563","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2000","2000","100 g/ha","8224","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2001","2001","100 g/ha","9962","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2002","2002","100 g/ha","9271","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2003","2003","100 g/ha","9118","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2004","2004","100 g/ha","12407","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2005","2005","100 g/ha","11028","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2006","2006","100 g/ha","11411","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2007","2007","100 g/ha","10594","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2008","2008","100 g/ha","13583","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2009","2009","100 g/ha","11777","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2010","2010","100 g/ha","10276","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2011","2011","100 g/ha","11886","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2012","2012","100 g/ha","11007","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2013","2013","100 g/ha","12711","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2014","2014","100 g/ha","14502","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2015","2015","100 g/ha","13006","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2016","2016","100 g/ha","16232","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1841","Oilcrops, Cake Equivalent","2017","2017","100 g/ha","15050","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1961","1961","100 g/ha","7932","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1962","1962","100 g/ha","8864","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1963","1963","100 g/ha","8233","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1964","1964","100 g/ha","7615","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1965","1965","100 g/ha","10996","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1966","1966","100 g/ha","7946","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1967","1967","100 g/ha","10274","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1968","1968","100 g/ha","7063","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1969","1969","100 g/ha","11709","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1970","1970","100 g/ha","11776","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1971","1971","100 g/ha","12213","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1972","1972","100 g/ha","10787","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1973","1973","100 g/ha","11778","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1974","1974","100 g/ha","19973","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1975","1975","100 g/ha","16779","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1976","1976","100 g/ha","17114","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1977","1977","100 g/ha","16541","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1978","1978","100 g/ha","19990","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1979","1979","100 g/ha","9888","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1980","1980","100 g/ha","21292","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1981","1981","100 g/ha","15232","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1982","1982","100 g/ha","16440","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1983","1983","100 g/ha","17335","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1984","1984","100 g/ha","25613","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1985","1985","100 g/ha","22418","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1986","1986","100 g/ha","20398","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1987","1987","100 g/ha","19317","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1988","1988","100 g/ha","23537","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1989","1989","100 g/ha","23499","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1990","1990","100 g/ha","21478","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1991","1991","100 g/ha","22446","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1992","1992","100 g/ha","20776","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1993","1993","100 g/ha","15164","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1994","1994","100 g/ha","22837","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1995","1995","100 g/ha","23394","E","Estimated value",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1996","1996","100 g/ha","18198","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1997","1997","100 g/ha","19091","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1998","1998","100 g/ha","22250","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","1999","1999","100 g/ha","19905","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","2000","2000","100 g/ha","16583","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","2001","2001","100 g/ha","21796","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","2002","2002","100 g/ha","19910","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","2003","2003","100 g/ha","12943","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","2004","2004","100 g/ha","28217","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","2005","2005","100 g/ha","24367","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","2006","2006","100 g/ha","24130","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","2007","2007","100 g/ha","22318","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","2008","2008","100 g/ha","22097","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5419","Yield","F1726","Pulses, Total","2009","2009","100 g/ha","17013","A","Official figure",""
